^SPX (Standard & Poors 500 Index),2933.68,0.0001,,,,,,,,,,,
Apr 24 2019 @ 05:45 ET,Bid,2904.86,Ask,2953.74,Size,1x1,Vol,,,,,,
SPXW191231C02375000,0,0,587.5,591.2,0,10,SPXW191231P02375000,0,0,25,25.9,0,377
SPXW191231C02400000,0,0,565.1,568.5,0,25,SPXW191231P02400000,27.3,-2.6,26.9,27.8,12,523
SPXW191231C02425000,0,0,542.6,546,0,30,SPXW191231P02425000,29.4,-2.75,29,29.9,9,607
SPXW191231C02450000,0,0,520.1,523.6,0,31,SPXW191231P02450000,31.8,-2.75,31.1,32.1,11,936
SPXW191231C02475000,0,0,497.9,501.1,0,45,SPXW191231P02475000,33.7,-3.4,33.4,34.4,2,2219
SPXW191231C02500000,0,0,476.1,479.3,0,7257,SPXW191231P02500000,36.4,-3.45,35.9,36.9,1,5193
SPXW191231C02525000,0,0,454,457.4,0,122,SPXW191231P02525000,39.09,-3.71,38.6,39.6,1,103
SPXW191231C02550000,0,0,432.3,435.6,0,0,SPXW191231P02550000,41.84,-4.06,41.4,42.4,1,5346
SPXW191231C02575000,0,0,410.9,413.9,0,10,SPXW191231P02575000,0,0,44.4,45.5,0,723
SPXW191231C02600000,0,0,389.8,392.8,0,449,SPXW191231P02600000,47.8,-5,47.6,48.8,24,1340
SPXW191231C02625000,0,0,368.8,371.7,0,121,SPXW191231P02625000,0,0,51.1,52.3,0,393
SPXW191231C02650000,0,0,347.8,350.8,0,41,SPXW191231P02650000,0,0,54.8,56.1,0,1266
SPXW191231C02675000,0,0,327.4,330.2,0,66,SPXW191231P02675000,0,0,58.8,60.1,0,561
SPXW191231C02700000,0,0,307,309.9,0,915,SPXW191231P02700000,63.59,-6.11,63,64.3,5,976
SPXW191231C02725000,0,0,287,289.8,0,32,SPXW191231P02725000,0,0,67.5,68.9,0,794
SPXW191231C02750000,0,0,267.5,270.1,0,222,SPXW191231P02750000,72.6,-7.2,72.3,73.8,7,7441
SPXW191231C02775000,0,0,248,250.7,0,213,SPXW191231P02775000,0,0,77.5,79,0,74
SPXW191231C02800000,0,0,229.2,231.6,0,228,SPXW191231P02800000,0,0,83,84.5,0,1652
SPXW191231C02825000,0,0,210.6,213,0,942,SPXW191231P02825000,0,0,88.9,90.5,0,1608
SPXW191231C02850000,0,0,192.5,194.8,0,171,SPXW191231P02850000,95.2,-9.85,95.3,96.9,6,1838
SPXW191231C02875000,0,0,174.9,177.1,0,88,SPXW191231P02875000,0,0,102.1,103.8,0,179
SPXW191231C02900000,158.8,16.15,157.6,159.7,7,1783,SPXW191231P02900000,110,-10.4,109.5,111.3,108,851
SPXW191231C02925000,141.37,14.47,141.3,143.3,1,23,SPXW191231P02925000,0,0,117.5,119.2,0,46
SPXW191231C02950000,126.4,14.65,125.5,127.4,5,364,SPXW191231P02950000,135.05,-3.6,126.1,128.1,4,38
SPXW191231C02975000,0,0,110.3,112.1,0,69,SPXW191231P02975000,0,0,135.7,137.6,0,0
SPXW191231C03000000,0,0,96.1,98,0,1167,SPXW191231P03000000,146,-13.95,145.8,148,88,121
SPXW191231C03025000,82.95,11.2,83,84.6,2,450,SPXW191231P03025000,156.8,-15.4,157,159.3,1,1470
SPXW191231C03050000,70.95,10.45,70.7,72.3,12,5406,SPXW191231P03050000,0,0,169.2,171.5,0,0
SPXW191231C03075000,0,0,59.6,61.1,0,392,SPXW191231P03075000,0,0,182.5,185,0,0
SPXW191231C03100000,50.1,8.45,49.7,51.1,28,741,SPXW191231P03100000,0,0,197,199.7,0,0
SPXW191231C03125000,41.15,7.15,41,42.3,4,147,SPXW191231P03125000,0,0,212.7,215.8,0,0
SPXW191231C03150000,33.45,5.85,33.6,34.8,3,1165,SPXW191231P03150000,0,0,229.7,232.7,0,0
SPXW191231C03175000,0,0,27.3,28.4,0,35,SPXW191231P03175000,0,0,247.9,251,0,0
SPXW191231C03200000,22.2,4.15,22.1,23.1,33,114,SPXW191231P03200000,0,0,267.1,270.7,0,1
SPXW191231C03250000,14.5,2.5,14.6,15.5,3,44,SPXW191231P03250000,0,0,308.5,312.3,0,0
SPXW191231C03300000,10,1.85,9.9,10.6,2,277,SPXW191231P03300000,0,0,352.7,356.7,0,0
SPXW191231C03400000,0,0,4.9,5.4,0,99,SPXW191231P03400000,0,0,445.8,449.9,0,0
SPXW191231C03500000,0,0,2.65,3.1,0,30,SPXW191231P03500000,0,0,541.6,545.8,0,0
SPXW191231C03600000,0,0,1.55,1.95,0,69,SPXW191231P03600000,0,0,638.7,642.9,0,1
SPX200117C01000000,1913.1,25.85,1911.9,1916.4,1,1033,SPX200117P01000000,0,0,0.3,0.75,0,1823
SPX200117C01100000,0,0,1814.1,1818.5,0,0,SPX200117P01100000,0,0,0.45,0.9,0,1187
SPX200117C01150000,0,0,1765.1,1769.5,0,0,SPX200117P01150000,0,0,0.55,0.95,0,0
SPX200117C01200000,0,0,1716.2,1720.6,0,0,SPX200117P01200000,0,0,0.65,1.05,0,400
SPX200117C01225000,0,0,1691.8,1696.1,0,0,SPX200117P01225000,0,0,0.7,1.15,0,25
SPX200117C01250000,0,0,1667.3,1671.7,0,0,SPX200117P01250000,0,0,0.75,1.2,0,7010
SPX200117C01275000,0,0,1642.9,1647.2,0,0,SPX200117P01275000,0,0,0.85,1.25,0,30
SPX200117C01300000,0,0,1618.4,1622.8,0,0,SPX200117P01300000,0,0,0.9,1.35,0,313
SPX200117C01325000,0,0,1594,1598.4,0,0,SPX200117P01325000,0,0,1,1.45,0,4218
SPX200117C01350000,0,0,1569.6,1573.9,0,0,SPX200117P01350000,0,0,1.1,1.5,0,1000
SPX200117C01375000,0,0,1545.2,1549.5,0,1,SPX200117P01375000,0,0,1.15,1.6,0,1
SPX200117C01400000,0,0,1520.8,1525.1,0,27,SPX200117P01400000,0,0,1.25,1.7,0,2900
SPX200117C01425000,0,0,1496.4,1500.7,0,63,SPX200117P01425000,0,0,1.4,1.8,0,4200
SPX200117C01450000,0,0,1472,1476.3,0,45,SPX200117P01450000,0,0,1.5,1.95,0,2700
SPX200117C01475000,0,0,1447.6,1451.9,0,106,SPX200117P01475000,0,0,1.65,2.05,0,309
SPX200117C01500000,0,0,1423.3,1427.6,0,218,SPX200117P01500000,0,0,1.8,2.2,0,3837
SPX200117C01525000,0,0,1398.9,1403.2,0,57,SPX200117P01525000,0,0,1.95,2.35,0,3073
SPX200117C01550000,0,0,1374.6,1378.8,0,39,SPX200117P01550000,0,0,2.1,2.55,0,475
SPX200117C01575000,0,0,1350.2,1354.5,0,108,SPX200117P01575000,0,0,2.3,2.7,0,645
SPX200117C01600000,0,0,1325.9,1330.2,0,51,SPX200117P01600000,0,0,2.5,2.9,0,4973
SPX200117C01625000,0,0,1301.6,1305.9,0,23,SPX200117P01625000,0,0,2.7,3.2,0,325
SPX200117C01650000,0,0,1277.4,1281.6,0,2,SPX200117P01650000,0,0,2.95,3.4,0,6027
SPX200117C01675000,0,0,1253.1,1257.4,0,0,SPX200117P01675000,0,0,3.2,3.7,0,821
SPX200117C01700000,0,0,1228.9,1233.1,0,4,SPX200117P01700000,0,0,3.5,4,0,3251
SPX200117C01725000,0,0,1204.7,1208.9,0,19,SPX200117P01725000,0,0,3.8,4.3,0,300
SPX200117C01750000,0,0,1180.5,1184.7,0,0,SPX200117P01750000,0,0,4.1,4.6,0,1336
SPX200117C01775000,0,0,1156.4,1160.5,0,0,SPX200117P01775000,0,0,4.4,5,0,524
SPX200117C01800000,0,0,1132.2,1136.4,0,141,SPX200117P01800000,0,0,4.8,5.3,0,1573
SPX200117C01825000,0,0,1108.1,1112.3,0,10,SPX200117P01825000,0,0,5.3,5.8,0,500
SPX200117C01850000,0,0,1084.1,1088.2,0,1,SPX200117P01850000,6,-0.45,5.7,6.2,1,887
SPX200117C01875000,0,0,1060.1,1064.2,0,29,SPX200117P01875000,0,0,6.2,6.7,0,1000
SPX200117C01900000,1033.48,21.38,1036.1,1040.2,1,3,SPX200117P01900000,7.1,-0.4,6.8,7.2,2,1940
SPX200117C01925000,0,0,1012.1,1016.2,0,1,SPX200117P01925000,0,0,7.3,7.8,0,232
SPX200117C01950000,0,0,988.2,992.3,0,0,SPX200117P01950000,0,0,7.9,8.4,0,3085
SPX200117C01975000,0,0,964.3,968.4,0,0,SPX200117P01975000,0,0,8.6,9,0,369
SPX200117C02000000,927.15,10.35,940.5,944.6,1,1003,SPX200117P02000000,9.65,-0.6,9.3,9.7,1,5130
SPX200117C02025000,0,0,916.8,920.8,0,2,SPX200117P02025000,0,0,10,10.5,0,691
SPX200117C02050000,0,0,893.1,897.1,0,137,SPX200117P02050000,0,0,10.8,11.3,0,3057
SPX200117C02075000,0,0,869.4,873.4,0,14,SPX200117P02075000,0,0,11.6,12.2,0,1177
SPX200117C02100000,0,0,845.8,849.8,0,15,SPX200117P02100000,0,0,12.6,13.1,0,4222
SPX200117C02125000,0,0,822.3,826.3,0,0,SPX200117P02125000,0,0,13.5,14.1,0,1945
SPX200117C02150000,0,0,798.8,802.8,0,0,SPX200117P02150000,0,0,14.6,15.1,0,2905
SPX200117C02175000,0,0,775.5,779.4,0,27,SPX200117P02175000,0,0,15.7,16.2,0,1645
SPX200117C02200000,0,0,752.2,756.1,0,153,SPX200117P02200000,17.3,-1.35,16.8,17.5,4,6924
SPX200117C02225000,0,0,728.9,732.8,0,12,SPX200117P02225000,0,0,18.1,18.7,0,2601
SPX200117C02250000,0,0,705.8,709.7,0,507,SPX200117P02250000,0,0,19.4,20.1,0,4428
SPX200117C02275000,0,0,682.8,686.6,0,4,SPX200117P02275000,0,0,20.9,21.6,0,970
SPX200117C02300000,0,0,659.8,663.6,0,11,SPX200117P02300000,22.7,-2.1,22.4,23.1,2,4392
SPX200117C02325000,0,0,637,640.7,0,0,SPX200117P02325000,24.4,-2.25,24,24.8,1,3647
SPX200117C02350000,0,0,614.3,618,0,10,SPX200117P02350000,26.1,-2.5,25.8,26.6,11,3389
SPX200117C02375000,0,0,591.7,595.3,0,1,SPX200117P02375000,27.9,-2.75,27.6,28.5,138,2472
SPX200117C02400000,0,0,569.2,572.8,0,79,SPX200117P02400000,30,-2.9,29.7,30.5,18,5057
SPX200117C02425000,0,0,546.9,550.5,0,0,SPX200117P02425000,32,-3.2,31.8,32.7,2,1264
SPX200117C02450000,0,0,524.7,528.2,0,573,SPX200117P02450000,34.4,-3.3,34.1,35,11,4482
SPX200117C02475000,0,0,502.6,506.1,0,2,SPX200117P02475000,36.96,-3.44,36.5,37.4,3,1410
SPX200117C02500000,0,0,480.7,484.2,0,2569,SPX200117P02500000,39.3,-3.95,39.1,40.1,1,7712
SPX200117C02525000,0,0,459,462.5,0,402,SPX200117P02525000,42.2,-4.05,41.9,43,2,1498
SPX200117C02550000,0,0,437.5,440.9,0,892,SPX200117P02550000,45,-4.45,44.8,45.9,301,2877
SPX200117C02575000,0,0,416.2,419.5,0,2764,SPX200117P02575000,0,0,48,49.1,0,3312
SPX200117C02600000,0,0,394.9,398.3,0,3503,SPX200117P02600000,51.7,-4.85,51.3,52.5,300,8409
SPX200117C02625000,0,0,374.2,377.4,0,1024,SPX200117P02625000,0,0,54.9,56.1,0,1970
SPX200117C02650000,0,0,353.6,356.7,0,5108,SPX200117P02650000,59.36,-5.29,58.7,60,514,7285
SPX200117C02675000,0,0,333.2,336.2,0,1243,SPX200117P02675000,0,0,62.8,64.1,0,2890
SPX200117C02700000,314.2,19.9,313,316,1,7763,SPX200117P02700000,0,0,67,68.3,0,10942
SPX200117C02725000,0,0,293.2,296.1,0,1699,SPX200117P02725000,0,0,71.7,73.1,0,1933
SPX200117C02750000,0,0,273.6,276.4,0,2949,SPX200117P02750000,77,-7.15,76.5,77.9,5,2918
SPX200117C02775000,0,0,254.4,257.1,0,2655,SPX200117P02775000,0,0,81.8,83.3,0,2491
SPX200117C02800000,0,0,235.5,238.2,0,7680,SPX200117P02800000,89.3,-6.55,87.3,88.8,5,7736
SPX200117C02825000,216,15.45,217,219.6,3,4759,SPX200117P02825000,95.45,-7,93.2,94.8,5,3165
SPX200117C02850000,200.8,18.1,198.9,201.4,5,5940,SPX200117P02850000,100,-9.35,99.7,101.4,450,1938
SPX200117C02875000,0,0,181.3,183.8,0,2143,SPX200117P02875000,0,0,106.4,108.2,0,2541
SPX200117C02900000,164.79,15.64,164.3,166.6,70,7658,SPX200117P02900000,113.91,-10.89,113.8,115.6,60,5216
SPX200117C02925000,148.7,15.4,147.8,150,500,1968,SPX200117P02925000,122.75,-10.7,121.8,123.7,30,594
SPX200117C02950000,129.55,11.45,131.8,133.9,5,3283,SPX200117P02950000,133.65,-9.15,130.4,132.4,5,605
SPX200117C02975000,114.5,10.8,116.7,118.7,5,1864,SPX200117P02975000,0,0,139.7,141.8,0,234
SPX200117C03000000,101.65,11.55,102.4,104.4,33,5926,SPX200117P03000000,150.35,-13.45,149.6,151.9,250,1992
SPX200117C03025000,87.1,9.55,89,90.8,11,2053,SPX200117P03025000,0,0,160.6,163,0,12
SPX200117C03050000,74.75,8.7,76.6,78.3,13,2322,SPX200117P03050000,173.86,-14.89,172.7,175.3,250,298
SPX200117C03075000,0,0,65.2,66.8,0,786,SPX200117P03075000,0,0,185.5,188.2,0,315
SPX200117C03100000,54.94,8.54,54.8,56.4,24,1965,SPX200117P03100000,0,0,199.6,202.5,0,110
SPX200117C03125000,0,0,45.7,47.2,0,1880,SPX200117P03125000,0,0,214.9,217.9,0,15
SPX200117C03150000,0,0,37.9,39.2,0,3243,SPX200117P03150000,0,0,231.4,234.6,0,1
SPX200117C03175000,0,0,31.2,32.3,0,1699,SPX200117P03175000,0,0,249,252.3,0,0
SPX200117C03200000,25.5,4.55,25.6,26.6,452,5228,SPX200117P03200000,0,0,267.7,271.2,0,153
SPX200117C03225000,0,0,20.9,21.7,0,163,SPX200117P03225000,288.4,-22.9,287.5,291.1,7,7
SPX200117C03250000,0,0,17.1,17.9,0,1394,SPX200117P03250000,310,-22.75,308.1,311.9,7,20
SPX200117C03300000,11.73,2.08,11.7,12.2,12,1997,SPX200117P03300000,0,0,351.6,355.5,0,28
SPX200117C03400000,6.05,1.05,5.9,6.4,2,1859,SPX200117P03400000,0,0,443.6,447.7,0,5
SPX200117C03500000,3.3,0.375,3.2,3.6,1,4828,SPX200117P03500000,0,0,538.9,543.1,0,1
SPX200117C03600000,1.95,0.15,1.85,2.3,1,280,SPX200117P03600000,652.75,-10.85,635.6,639.8,1,0
SPX200117C03700000,0,0,1.15,1.55,0,253,SPX200117P03700000,0,0,732.9,737.1,0,0
SPX200117C03800000,0,0,0.7,1.15,0,394,SPX200117P03800000,0,0,830.5,834.7,0,1
SPX200117C03900000,0,0,0.4,0.85,0,50,SPX200117P03900000,0,0,928.2,932.5,0,0
SPX200117C04000000,0,0,0.25,0.65,0,36,SPX200117P04000000,0,0,1026.1,1030.4,0,1
SPX200117C04100000,0,0,0.1,0.55,0,33,SPX200117P04100000,1126.3,-25.85,1124,1128.3,1,34
SPX200117C04200000,0,0,0,0.45,0,0,SPX200117P04200000,0,0,1222,1226.3,0,1
SPX200320C01000000,0,0,1906.4,1911,0,39,SPX200320P01000000,0,0,0.45,0.95,0,280
SPX200320C01100000,0,0,1809,1813.6,0,0,SPX200320P01100000,0,0,0.7,1.15,0,80
SPX200320C01150000,0,0,1760.3,1764.9,0,0,SPX200320P01150000,0,0,0.85,1.3,0,96
SPX200320C01200000,0,0,1711.6,1716.2,0,0,SPX200320P01200000,0,0,1,1.5,0,38421
SPX200320C01225000,0,0,1687.3,1691.9,0,0,SPX200320P01225000,0,0,1.1,1.55,0,0
SPX200320C01250000,0,0,1663,1667.6,0,0,SPX200320P01250000,0,0,1.2,1.65,0,16
SPX200320C01275000,0,0,1638.7,1643.3,0,0,SPX200320P01275000,0,0,1.3,1.8,0,25
SPX200320C01300000,0,0,1614.4,1619,0,1,SPX200320P01300000,0,0,1.4,1.9,0,1154
SPX200320C01325000,0,0,1589.7,1594.5,0,0,SPX200320P01325000,0,0,1.55,2.05,0,52
SPX200320C01350000,0,0,1565.9,1570.4,0,0,SPX200320P01350000,0,0,1.7,2.15,0,1000
SPX200320C01375000,0,0,1541.6,1546.2,0,0,SPX200320P01375000,0,0,1.85,2.3,0,150
SPX200320C01400000,0,0,1517.4,1521.9,0,0,SPX200320P01400000,0,0,2,2.5,0,400
SPX200320C01425000,0,0,1492.7,1497.4,0,0,SPX200320P01425000,0,0,2.2,2.65,0,0
SPX200320C01450000,0,0,1468.9,1473.4,0,0,SPX200320P01450000,0,0,2.35,2.85,0,56
SPX200320C01475000,0,0,1444.7,1449.2,0,0,SPX200320P01475000,0,0,2.6,3.1,0,168
SPX200320C01500000,0,0,1420.6,1425,0,3,SPX200320P01500000,0,0,2.8,3.3,0,234
SPX200320C01525000,0,0,1396.4,1400.9,0,0,SPX200320P01525000,0,0,3,3.6,0,0
SPX200320C01550000,0,0,1371.8,1376.5,0,0,SPX200320P01550000,0,0,3.3,3.8,0,585
SPX200320C01575000,0,0,1348.1,1352.6,0,0,SPX200320P01575000,0,0,3.6,4.1,0,0
SPX200320C01600000,0,0,1324,1328.5,0,0,SPX200320P01600000,0,0,3.9,4.4,0,956
SPX200320C01625000,0,0,1299.5,1304.1,0,0,SPX200320P01625000,0,0,4.2,4.8,0,0
SPX200320C01650000,0,0,1275.9,1280.3,0,0,SPX200320P01650000,0,0,4.5,5.1,0,6450
SPX200320C01675000,0,0,1251.9,1256.3,0,5,SPX200320P01675000,0,0,4.9,5.5,0,155
SPX200320C01700000,0,0,1227.9,1232.3,0,1,SPX200320P01700000,0,0,5.3,5.9,0,3285
SPX200320C01725000,0,0,1203.5,1208.1,0,0,SPX200320P01725000,0,0,5.8,6.4,0,8
SPX200320C01750000,0,0,1180,1184.4,0,8,SPX200320P01750000,0,0,6.3,6.9,0,158
SPX200320C01775000,0,0,1156.1,1160.5,0,8,SPX200320P01775000,0,0,6.8,7.4,0,12
SPX200320C01800000,0,0,1132.3,1136.6,0,107,SPX200320P01800000,0,0,7.3,8,0,2976
SPX200320C01825000,0,0,1108.5,1112.8,0,12,SPX200320P01825000,0,0,7.9,8.6,0,0
SPX200320C01850000,0,0,1084.7,1089,0,0,SPX200320P01850000,0,0,8.6,9.2,0,502
SPX200320C01875000,0,0,1061,1065.3,0,1,SPX200320P01875000,0,0,9.3,9.9,0,0
SPX200320C01900000,0,0,1037.3,1041.6,0,110,SPX200320P01900000,0,0,10,10.7,0,452
SPX200320C01925000,0,0,1013.7,1018,0,0,SPX200320P01925000,0,0,10.8,11.4,0,7
SPX200320C01950000,0,0,990.1,994.4,0,7,SPX200320P01950000,0,0,11.6,12.3,0,3933
SPX200320C01975000,0,0,966.6,970.8,0,7,SPX200320P01975000,0,0,12.5,13.2,0,1024
SPX200320C02000000,0,0,943.1,947.4,0,58,SPX200320P02000000,0,0,13.4,14.1,0,3001
SPX200320C02025000,0,0,919.8,923.9,0,0,SPX200320P02025000,0,0,14.4,15.2,0,1169
SPX200320C02050000,0,0,896.4,900.6,0,69,SPX200320P02050000,0,0,15.5,16.2,0,3360
SPX200320C02075000,0,0,873.2,877.3,0,0,SPX200320P02075000,0,0,16.6,17.4,0,1140
SPX200320C02100000,0,0,850,854.1,0,10,SPX200320P02100000,18.2,-1.35,17.9,18.6,1500,3758
SPX200320C02125000,0,0,826.9,831,0,10,SPX200320P02125000,0,0,19.1,19.9,0,97
SPX200320C02150000,0,0,803.8,807.9,0,10,SPX200320P02150000,0,0,20.5,21.3,0,3881
SPX200320C02175000,0,0,780.9,785,0,1,SPX200320P02175000,0,0,21.9,22.8,0,7537
SPX200320C02200000,0,0,758,762.1,0,10,SPX200320P02200000,23.7,-2,23.4,24.3,2,1715
SPX200320C02225000,0,0,735.3,739.3,0,30,SPX200320P02225000,0,0,25.1,26,0,1357
SPX200320C02250000,0,0,712.6,716.6,0,1,SPX200320P02250000,0,0,26.8,27.7,0,3300
SPX200320C02275000,0,0,690.1,694,0,89,SPX200320P02275000,29.8,-1.55,28.6,29.6,6,97
SPX200320C02300000,0,0,667.6,671.5,0,24,SPX200320P02300000,0,0,30.5,31.5,0,5159
SPX200320C02325000,0,0,645.3,649.2,0,301,SPX200320P02325000,0,0,32.6,33.6,0,12721
SPX200320C02350000,0,0,623.1,626.9,0,21,SPX200320P02350000,0,0,34.8,35.8,0,3272
SPX200320C02375000,0,0,601,604.8,0,30,SPX200320P02375000,0,0,37.1,38.2,0,343
SPX200320C02400000,0,0,579.1,582.9,0,120,SPX200320P02400000,0,0,39.5,40.7,0,5667
SPX200320C02425000,0,0,557.3,561.1,0,42,SPX200320P02425000,0,0,42.2,43.3,0,1516
SPX200320C02450000,0,0,535.7,539.4,0,272,SPX200320P02450000,45.03,-4.07,45,46.1,282,9226
SPX200320C02475000,0,0,514.2,517.9,0,21,SPX200320P02475000,0,0,47.8,49,0,1803
SPX200320C02500000,0,0,492.9,496.5,0,1222,SPX200320P02500000,51.5,-4.05,50.8,52.1,1001,7423
SPX200320C02525000,0,0,471.8,475.3,0,1818,SPX200320P02525000,0,0,54.1,55.3,0,2403
SPX200320C02550000,0,0,450.9,454.3,0,0,SPX200320P02550000,58.1,-4.6,57.5,58.8,125,5723
SPX200320C02575000,0,0,430.1,433.5,0,7200,SPX200320P02575000,61.33,-5.27,61.1,62.4,279,7341
SPX200320C02600000,0,0,409.6,412.9,0,8578,SPX200320P02600000,66.3,-4.45,65,66.3,71,14310
SPX200320C02625000,0,0,388.9,392.3,0,40,SPX200320P02625000,73.9,-1.25,69,70.4,16,3558
SPX200320C02650000,0,0,369.1,372.4,0,6680,SPX200320P02650000,73.77,-5.98,73.3,74.8,171,10551
SPX200320C02675000,0,0,349.3,352.4,0,207,SPX200320P02675000,78.6,-6,77.8,79.3,2,699
SPX200320C02700000,329.2,17.35,329.7,332.8,1,9475,SPX200320P02700000,83.2,-6.55,82.5,84.1,232,11677
SPX200320C02725000,0,0,310.3,313.4,0,4661,SPX200320P02725000,0,0,87.6,89.2,0,4839
SPX200320C02750000,0,0,291.3,294.2,0,5384,SPX200320P02750000,93.5,-7.35,92.9,94.5,353,5604
SPX200320C02775000,0,0,272.5,275.4,0,5900,SPX200320P02775000,99.21,-7.79,98.5,100.2,5,3581
SPX200320C02800000,254.4,16.55,254.1,256.9,14,12882,SPX200320P02800000,104.8,-8.55,104.4,106,15,9796
SPX200320C02825000,0,0,236,238.7,0,7173,SPX200320P02825000,111.6,-8.45,110.6,112.3,1,5379
SPX200320C02850000,0,0,218.3,221,0,1692,SPX200320P02850000,117.65,-9.55,117.3,119.2,2,1437
SPX200320C02875000,0,0,201,203.6,0,8261,SPX200320P02875000,130,-5.1,124.3,126.2,1,8019
SPX200320C02900000,184,14.35,184.2,186.5,268,15921,SPX200320P02900000,132.8,-10.2,131.9,133.9,3,9017
SPX200320C02925000,167.4,13.5,167.8,170.3,80,2324,SPX200320P02925000,140.25,-11.4,139.9,142.1,78,351
SPX200320C02950000,152.25,13.6,152.1,154.5,145,14470,SPX200320P02950000,149.05,-11.7,148.5,150.6,102,216
SPX200320C02975000,136.5,12.3,136.9,139.2,200,1370,SPX200320P02975000,0,0,157.5,159.8,0,10
SPX200320C03000000,123.8,13.45,122.3,124.6,2,7076,SPX200320P03000000,0,0,167.4,169.8,0,154
SPX200320C03025000,109.7,12.45,108.6,110.8,3,2937,SPX200320P03025000,0,0,178,180.5,0,235
SPX200320C03050000,95.25,10.1,96,98,65,2539,SPX200320P03050000,190.4,-14.4,189.6,192.3,350,361
SPX200320C03075000,0,0,83.9,85.8,0,411,SPX200320P03075000,0,0,201.7,204.5,0,0
SPX200320C03100000,73.65,10.05,72.7,74.6,1000,9785,SPX200320P03100000,0,0,214.9,217.8,0,1800
SPX200320C03125000,63.65,9.35,62.6,64.4,3,61,SPX200320P03125000,0,0,229.1,232.1,0,0
SPX200320C03150000,53.3,7.3,53.6,55.2,150,1644,SPX200320P03150000,0,0,244.3,247.5,0,0
SPX200320C03175000,0,0,45.5,47,0,295,SPX200320P03175000,0,0,260.6,264.1,0,0
SPX200320C03200000,38.1,5.7,38.3,39.5,1,4510,SPX200320P03200000,0,0,277.6,281.1,0,3
SPX200320C03225000,0,0,32.2,33.3,0,0,SPX200320P03225000,0,0,295.8,299.4,0,0
SPX200320C03250000,27.57,5.02,27,28,205,2628,SPX200320P03250000,0,0,314.9,318.6,0,1
SPX200320C03300000,0,0,18.9,19.7,0,2443,SPX200320P03300000,0,0,355.4,359.4,0,0
SPX200320C03400000,10.1,1.95,9.6,10.3,1000,1646,SPX200320P03400000,0,0,443.5,447.7,0,0
SPX200320C03500000,0,0,5.3,5.9,0,330,SPX200320P03500000,0,0,536.6,540.9,0,0
SPX200320C03600000,0,0,3.1,3.6,0,53,SPX200320P03600000,0,0,632,636.4,0,0
SPX200320C03700000,0,0,1.95,2.45,0,278,SPX200320P03700000,0,0,728.5,732.9,0,0
SPX200320C03800000,0,0,1.3,1.75,0,124,SPX200320P03800000,0,0,825.5,829.9,0,0
SPX200320C03900000,0,0,0.85,1.35,0,154,SPX200320P03900000,0,0,922.7,927.1,0,0
SPX200320C04000000,0,0,0.55,1.05,0,3,SPX200320P04000000,0,0,1020,1024.5,0,0
SPX200320C04100000,0,0,0.35,0.85,0,1,SPX200320P04100000,0,0,1117.5,1122,0,0
SPX200320C04200000,0,0,0.25,0.7,0,0,SPX200320P04200000,0,0,1215,1219.5,0,0
SPXW200331C01200000,0,0,1710.8,1715.9,0,0,SPXW200331P01200000,0,0,1.05,1.55,0,98
SPXW200331C01300000,0,0,1613.7,1618.8,0,0,SPXW200331P01300000,1.8,0.175,1.5,1.95,1,156
SPXW200331C01350000,0,0,1565.2,1570.3,0,0,SPXW200331P01350000,0,0,1.75,2.25,0,320
SPXW200331C01400000,0,0,1516.7,1521.8,0,0,SPXW200331P01400000,0,0,2.1,2.6,0,0
SPXW200331C01425000,0,0,1492.5,1497.6,0,0,SPXW200331P01425000,0,0,2.3,2.8,0,0
SPXW200331C01450000,0,0,1468.4,1473.4,0,0,SPXW200331P01450000,0,0,2.5,3,0,0
SPXW200331C01475000,0,0,1444.2,1449.2,0,0,SPXW200331P01475000,0,0,2.7,3.2,0,0
SPXW200331C01500000,1422.85,26.5,1420,1425,1,2,SPXW200331P01500000,0,0,2.95,3.5,0,20
SPXW200331C01525000,0,0,1395.9,1400.9,0,0,SPXW200331P01525000,0,0,3.2,3.8,0,0
SPXW200331C01550000,0,0,1371.8,1376.8,0,0,SPXW200331P01550000,0,0,3.4,4,0,0
SPXW200331C01575000,0,0,1347.7,1352.7,0,0,SPXW200331P01575000,0,0,3.7,4.4,0,0
SPXW200331C01600000,0,0,1323.6,1328.6,0,0,SPXW200331P01600000,0,0,4.1,4.7,0,15
SPXW200331C01625000,0,0,1299.6,1304.5,0,0,SPXW200331P01625000,0,0,4.4,5.1,0,20
SPXW200331C01650000,0,0,1275.6,1280.5,0,0,SPXW200331P01650000,0,0,4.8,5.4,0,0
SPXW200331C01675000,0,0,1251.6,1256.5,0,0,SPXW200331P01675000,0,0,5.2,5.9,0,0
SPXW200331C01700000,0,0,1227.7,1232.6,0,0,SPXW200331P01700000,0,0,5.6,6.3,0,8
SPXW200331C01725000,0,0,1203.7,1208.6,0,0,SPXW200331P01725000,0,0,6.1,6.8,0,0
SPXW200331C01750000,0,0,1179.9,1184.7,0,0,SPXW200331P01750000,0,0,6.6,7.3,0,15
SPXW200331C01775000,0,0,1156,1160.9,0,0,SPXW200331P01775000,0,0,7.1,7.9,0,10
SPXW200331C01800000,0,0,1132.2,1137,0,0,SPXW200331P01800000,0,0,7.7,8.5,0,0
SPXW200331C01825000,0,0,1108.5,1113.3,0,0,SPXW200331P01825000,0,0,8.3,9.1,0,10
